id,latitude,longitude,price_gbp,bedrooms,property_type,city,postcode,epc_rating,date_listed
e92d8b67-f47c-4798-9a84-517b39471e9b,51.660708,-1.252596,669270,3,terraced,Oxford,OX34 5UE,E,2025-02-03
3ecb75d0-2522-43f1-af58-c004591e1140,55.8501,-4.339591,309267,2,terraced,Glasgow,G3 4EJ,C,2024-10-10
0bd51762-d135-4c50-b4fa-0289067d244c,53.370734,-2.196296,235448,1,bungalow,Manchester,M1 3PO,C,2024-12-16
22f3aa03-3a60-4793-95e4-1a217f06c716,51.232741,0.363056,781714,2,terraced,London,N5 6MP,D,2024-12-10
b4054e12-b376-4a07-af62-42bccac90a62,51.947208,-1.153046,788104,3,terraced,Oxford,OX22 5RG,D,2024-11-14
1ae7af32-3d39-4f52-a899-c7e31693cf77,52.520708,-2.027155,303124,1,maisonette,Birmingham,B29 6NA,F,2024-09-12
c079f16f-f380-4afd-817b-9939996973ed,51.354026,0.139017,1201114,2,detached,London,E3 7FL,D,2025-02-19
6ec98ceb-b4d2-42ac-8dd6-d1fc76963c98,54.883184,-1.634326,397123,3,semi-detached,Newcastle upon Tyne,NE16 6RP,D,2024-11-10
f536fc1c-8136-4689-a0d7-2c80bf63b6af,53.621839,-1.44602,312784,1,terraced,Leeds,LS8 2AW,D,2025-06-11
d5acd203-93b7-468f-b0de-5b0814928a99,52.674759,-1.568194,445873,2,semi-detached,Birmingham,B25 7JT,D,2024-10-29
acb70f56-cfd5-4cc6-baf4-1048d65a5de3,51.713991,-0.445857,1124666,3,semi-detached,London,EN17 7XF,D,2025-03-24
1e8857de-87ad-47a0-8ea3-8dac545f3729,51.537845,-3.297777,588175,5,flat,Cardiff,CF15 5OS,F,2024-09-21
e54e06c8-0d71-45f5-b2b5-68cbe0d5a2c8,53.72072,-1.642763,384104,2,detached,Leeds,LS12 5NP,F,2024-09-21
25c14892-2c86-4ca6-9c08-6c10066a0e48,56.013159,-4.354098,256919,2,flat,Glasgow,G5 6HH,E,2025-05-02
8f272492-64f3-499b-9a6d-527e28fb2853,54.920066,-1.490595,296380,2,semi-detached,Newcastle upon Tyne,NE24 4UR,D,2025-04-03
3adc0180-09f9-4a63-9a6f-6d0a41973cb7,53.638916,-2.318722,182753,1,flat,Manchester,M5 2SW,C,2024-12-04
2933ccdd-2934-44ab-86d8-26b3ff050aae,53.542466,-2.433351,439850,2,detached,Manchester,M27 9BB,F,2025-05-29
fdb02e76-30f4-4a0c-82bf-73bdd8b6e1fa,50.845864,-1.561974,548008,2,detached,Southampton,SO10 7OS,D,2024-12-31
6e0e8e40-7573-4112-8889-eafafb494ff6,51.498424,-0.250728,869521,3,terraced,London,KT16 2XO,D,2024-09-09
ca4c6b72-ea07-4d53-8fb4-7dcc5a4c3bb3,53.056501,-1.205491,180497,1,terraced,Nottingham,NG17 4YB,B,2024-09-06
46c89210-5f49-4a6e-b785-f44d6d20ebb1,53.384212,-1.463973,237255,2,flat,Sheffield,S2 5ZT,F,2024-09-24
8f9ace3a-cef7-42de-bd03-24e23162a914,51.307751,0.386283,513345,1,semi-detached,London,TW30 3XP,C,2024-12-03
44eaacc8-f579-476a-a69d-e09fb96d9760,55.976476,-4.29163,234419,1,semi-detached,Glasgow,G14 1UM,F,2025-05-01
d834ab29-14ab-4ce6-81e1-c0fb82cd08b5,50.904486,-0.080905,431548,2,flat,Brighton,BN11 6EA,F,2025-06-19
552fedc8-8e08-46de-99a6-7f14c35e3415,51.47572,-0.893041,716261,3,terraced,Reading,RG19 3CA,E,2025-01-18
e69c5eda-9e00-476f-9b81-5e3ac3746346,50.771643,-0.180611,717363,4,flat,Brighton,BN34 3AY,F,2024-09-19
65149c1f-ce61-4b95-b367-2a658e3e421d,50.883934,-0.022191,764067,3,flat,Brighton,BN14 2PD,F,2025-08-06
5ecbeb61-f7f9-4fc3-b02d-ed05282f1fc0,51.74073,-1.286586,695981,3,flat,Oxford,OX19 3UA,E,2025-05-28
60cc0fbe-22d0-48de-b846-1a1bd7834004,53.440826,-3.091886,342658,3,flat,Liverpool,L8 1FB,E,2024-10-25
cc646b41-2054-4903-a627-0fd549555f06,51.986781,-0.742298,733984,3,detached,Milton Keynes,MK2 7ZU,C,2025-06-25
11740dc6-7ccd-4d3b-ae51-b36d6a0f8da5,51.647748,-0.13525,652749,2,semi-detached,London,NW22 2UB,B,2024-09-03
f624bc3d-a57f-4f37-88af-1ac5d85a5739,51.619998,-0.491163,660253,1,detached,London,SW20 6JJ,D,2025-02-13
ea2aa7a1-681f-4743-b2e6-62781cc92b12,55.848541,-4.328599,294917,2,semi-detached,Glasgow,G30 2WA,D,2025-07-11
3f410918-848a-42b1-b735-013b4c6b5cd9,51.428445,-2.635078,440555,2,semi-detached,Bristol,BS29 9AH,F,2025-03-23
44273771-7313-49b2-8b7e-f547a3285ca1,53.421325,-1.378058,664606,5,semi-detached,Sheffield,S35 6LF,C,2025-05-16
74ab58a3-aa25-40a7-bb24-e32a731587e3,52.034002,-0.911151,775650,4,bungalow,Milton Keynes,MK13 7DC,A,2024-12-07
7e89bac5-f9de-436e-80ca-a6d26b35b409,52.178682,0.102899,743404,3,flat,Cambridge,CB13 7KF,D,2025-02-20
b6146941-383e-485c-885a-c8f9176cd8e4,52.346368,-1.668082,491007,2,bungalow,Birmingham,B31 0DJ,E,2024-10-07
7c2b748c-e38d-4db7-bebb-a9e563099050,53.415104,-1.54315,351886,3,semi-detached,Sheffield,S32 2LZ,E,2025-03-01
797014ba-3f00-486a-909c-f2a834f6e338,51.441155,-0.924139,505055,3,flat,Reading,RG34 7PW,E,2025-06-20
0efad0e8-aeaf-4b80-b500-95765b30c0b6,52.455603,-1.892008,371380,2,flat,Birmingham,B19 7KE,E,2024-12-09
8a1b448a-5261-4caf-b8de-e5cc879ae99d,51.350425,-0.301929,855903,3,semi-detached,London,TW17 8EN,C,2025-03-14
4f6218a8-8917-4fc9-bdde-fd59fce920ec,52.551812,-1.767576,368461,2,semi-detached,Birmingham,B2 5AX,A,2024-09-04
55d48097-cff6-4528-b83a-4fc3fcbc7980,55.750268,-4.10341,197438,1,flat,Glasgow,G3 7TH,C,2024-10-11
e24a4096-2d9d-4970-b115-a31732a25e2f,55.798555,-4.556031,368022,4,flat,Glasgow,G20 1RO,E,2025-07-10
b9bf41df-5733-4aa4-ae34-2342588ac8b4,53.310062,-3.045825,360978,3,terraced,Liverpool,L11 9SX,C,2024-09-04
c28f5f48-7b65-4d1d-b625-f4de9340c608,51.732174,0.206438,588810,2,terraced,London,DA22 3WA,F,2025-04-11
a1fdbc59-08ae-4771-8215-7fd8a8183b73,53.443437,-2.1945,369755,2,terraced,Manchester,M21 6FO,B,2025-02-28
e4c17d1e-02c0-4bd6-b54c-f2c9582308d6,51.561863,-0.28147,726637,2,semi-detached,London,UB10 8NS,E,2025-08-07
7586565d-fbf1-431a-92e1-d424c66e7b84,55.988181,-3.172317,330215,2,flat,Edinburgh,EH26 2DM,C,2025-09-01
15d4fa6b-38af-4f70-85f9-8becf7cd52f3,53.595288,-2.073565,342060,2,terraced,Manchester,M17 6XG,E,2025-08-20
37a4c0a5-86cf-44a9-adf6-d9450e169d6f,51.378096,-0.123784,793831,2,semi-detached,London,N20 1OP,E,2025-05-30
945cded2-f1cc-4738-b5b7-a09facd96af3,50.778046,-0.088516,681689,1,bungalow,Brighton,BN31 2SJ,D,2025-04-17
95dde991-7ac8-48c6-9b8e-f03821d56be4,51.424637,-0.166605,731194,2,bungalow,London,E32 2AB,D,2025-08-23
a8a5cab7-de33-403d-ad46-13417ff3e707,52.470019,-1.856025,351190,2,flat,Birmingham,B31 0AE,G,2025-02-13
ee6b30c9-beb9-47cf-a172-b4a5dde7e818,54.81897,-1.70745,225702,2,flat,Newcastle upon Tyne,NE33 0JE,B,2025-08-26
dd740155-3ab9-48c5-9a18-438a163f32ee,51.564076,-0.321395,740248,1,detached,London,W33 7NM,G,2025-03-17
c9508f57-9af3-4d98-8774-7a1726c8c206,50.905786,-1.318127,746372,3,detached,Southampton,SO26 4SR,C,2025-06-05
792f1b72-fd16-4f0c-925a-c4dfbfb82d90,51.872316,0.047722,467795,1,terraced,London,DA19 4PA,D,2025-02-24
23f14396-7051-4de7-b504-c78233d1839f,51.326479,0.433877,673036,2,semi-detached,London,SE26 1GT,E,2025-03-20
e2f49e94-f695-431e-9c2e-f087e1a09459,52.295609,0.160224,759270,2,semi-detached,Cambridge,CB6 1SA,F,2025-02-20
4c9a48b7-01af-472a-b0c5-57c1fa1ff4ed,52.339757,-2.0751,318761,2,maisonette,Birmingham,B6 9OX,D,2025-03-22
b4704a8b-2ed8-427c-aead-2d18ab4b1e5e,53.375762,-2.346676,552537,2,detached,Manchester,M22 9MT,E,2025-02-23
a0b1d990-24ca-4a1c-83e1-3820a1ebe9c2,51.188364,-0.336091,798517,3,terraced,London,EC23 9KD,C,2025-03-19
03919d7f-fe52-4d07-8d20-63a4e1609cb6,51.380773,0.146325,890734,2,bungalow,London,CR1 7NH,F,2025-04-12
29db77a0-7a4b-436b-8325-8e8985905ae0,53.408246,-1.330623,367986,4,flat,Sheffield,S3 2LE,B,2025-03-07
60cc099b-2e4a-42b4-8053-697fe62d1684,52.135738,-0.753673,564105,3,maisonette,Milton Keynes,MK31 5XF,C,2025-08-15
b1f806e9-1628-4de4-a55e-a6eeb29bd36a,50.884375,-1.472441,419265,2,flat,Southampton,SO17 3WU,E,2025-03-10
bc0d4f2d-5799-48ed-b8a5-a45c79cfa485,54.67808,-5.844971,342981,1,detached,Belfast,BT25 3LU,B,2024-11-26
ceb26ce7-281f-4b78-9123-23ff2e9e080e,51.701611,0.056486,775626,3,flat,London,W17 3LB,E,2025-05-08
e0f2eefb-5b22-49f4-a056-019496a28d8e,56.164731,-3.240504,712750,2,detached,Edinburgh,EH19 0TW,F,2025-05-15
17f666b4-e712-47aa-a0f5-bd35cf20b7dd,51.556932,0.293305,668669,2,terraced,London,EC25 0ER,F,2025-01-29
de998811-7bcf-4b79-a226-4e13c7a3c4ba,51.528482,-1.073785,1387495,6,detached,Reading,RG29 7GT,E,2025-06-15
c6202b60-3496-4632-861a-4cc8891d14ee,51.417716,-0.506692,618331,2,flat,London,NW13 8LF,E,2025-02-17
ec91c977-95d0-4151-8ddc-be80cb2f6fd7,54.927851,-1.518917,257397,2,maisonette,Newcastle upon Tyne,NE12 9EJ,F,2024-12-09
3a233551-aa93-48f7-af06-e8e3ef97f6f7,51.471719,-0.044809,629547,1,flat,London,TW23 0SZ,G,2025-05-10
89e98e3f-1e8a-479a-9d8f-368a9ac3472b,51.612621,-2.407428,529264,3,flat,Bristol,BS12 5EY,E,2025-02-26
0734c846-abd1-4c50-b323-502a566ccb4c,52.490388,-1.816747,299493,2,flat,Birmingham,B4 5UN,D,2025-06-07
e40a6e5e-8b5c-4854-8103-957fa5ddb48c,52.488307,-2.299079,489602,3,flat,Birmingham,B19 3KB,E,2025-03-10
e922f7b9-87de-4f4a-89a6-edb4c2c2fc08,51.469811,-0.425951,562365,2,flat,London,E24 3CF,C,2025-01-18
29617bf4-535c-4c8f-b45e-377142c57bd0,51.426973,-2.504594,431557,3,flat,Bristol,BS3 7YA,D,2025-07-29
1419f405-9fb1-4775-99f7-4f7bfc04490b,52.376265,-1.730459,271391,2,semi-detached,Birmingham,B20 9XA,A,2025-08-06
9ac7f6f9-4915-45f7-a277-db97b8f5db4d,54.563793,-6.09599,200451,1,flat,Belfast,BT2 6KB,F,2025-08-03
89e31207-6eaf-4e31-b7b7-682c34c5d9b0,51.500236,-3.334782,389087,5,flat,Cardiff,CF21 0NO,A,2024-10-06
749143b5-cab1-4952-b3fb-ccd199cd8814,50.851977,-1.457261,412980,3,flat,Southampton,SO30 7BY,C,2025-07-06
e13022bf-1f26-4424-b439-e65714a64991,52.494255,-1.992061,576764,2,detached,Birmingham,B13 4DB,D,2024-10-14
64341aac-8fac-40eb-8ef4-e38de5fbb0b2,51.589678,-0.119483,1740257,6,detached,London,W10 0PE,D,2025-03-22
d53d92f8-f9e0-4cef-892b-cbb4d79e27e1,51.408987,-3.023738,484718,4,semi-detached,Cardiff,CF16 6BD,E,2025-07-14
67bcf774-a86b-459c-a8c8-fda91eacb423,55.937519,-4.285628,354695,3,flat,Glasgow,G9 2SS,D,2025-04-24
bce1e13f-850e-4d18-8fdd-3323fad756b7,53.358082,-2.319797,228783,1,flat,Manchester,M35 6XW,F,2025-07-22
8391d5c0-3984-4c19-ae34-c2c5287580c1,52.211676,0.10509,500665,2,flat,Cambridge,CB32 9SH,E,2025-08-28
807a3bd7-f797-4e9c-84d1-b6238ee5a87a,51.410924,-2.650099,442354,2,flat,Bristol,BS13 1MP,E,2025-02-17
c98af3cf-4d4f-4cec-a16f-71f1c22b3442,53.861991,-1.450402,154950,1,maisonette,Leeds,LS9 6XN,B,2025-08-23
20f0628a-5524-4e66-81c6-f25b6a2ce7e2,56.095597,-3.401958,318982,1,semi-detached,Edinburgh,EH14 6AS,D,2025-08-11
d1dd1990-aaf1-4e4a-8da2-ada72703a138,51.47171,-3.145602,318282,3,flat,Cardiff,CF4 9BT,C,2024-09-13
215b3e1b-0a56-4f18-9b80-6032cf5bb6c1,51.289155,-2.999456,380043,2,semi-detached,Cardiff,CF14 6CN,B,2025-02-10
a8d05d8f-7c92-47d7-b917-6a2062e8b6e0,51.83415,0.024691,1464907,5,terraced,London,NW29 7JU,F,2025-01-23
8439d369-da6f-4a81-af59-bffc69a6d65a,50.771878,-0.218148,789210,2,detached,Brighton,BN5 5HJ,E,2024-10-31
11e3e27d-4f6c-4702-8b9b-55f75996a4d3,55.664359,-4.253655,351201,2,detached,Glasgow,G8 0HX,C,2025-05-03
cd562e16-b8db-444f-a8be-3e0a9abe7522,51.431032,-2.657953,758832,3,terraced,Bristol,BS8 6NC,E,2024-10-31
a1450c87-f460-4f92-abb8-fda5038110e2,52.12743,-0.779215,352856,2,flat,Milton Keynes,MK9 6DA,D,2025-08-24
41386067-60c3-4ae4-8e9a-be4854ddc1c9,53.55237,-2.539774,272562,2,flat,Manchester,M17 9UG,F,2025-03-06
d99a745d-537b-42db-92bf-e4adeb124a66,51.534551,-0.329721,776348,3,flat,London,IG17 3ZH,E,2024-10-08
1ba6380e-1f58-4e45-aebe-6877171a2be0,53.573216,-2.055212,554413,3,detached,Manchester,M7 8ZG,E,2025-08-27
b2dc088b-cb5b-4050-9edd-f4ac88938217,55.965617,-4.120959,265105,2,semi-detached,Glasgow,G27 5TE,E,2025-04-27
8d00222b-91bd-45f0-9f39-c5dd757d3e72,55.027869,-1.352681,678172,2,detached,Newcastle upon Tyne,NE17 6NW,E,2025-04-05
adf2c6a5-d95e-4b1b-ae47-356d5663a213,54.02239,-1.044855,355946,2,flat,York,YO13 0RA,D,2024-09-11
9c7126ce-a590-4cbc-aaba-7bb2738cd882,53.480726,-2.480816,399387,4,flat,Manchester,M4 3NP,C,2025-06-02
8854c72d-90f3-4afa-b9e7-78d6e58ca07b,53.329358,-1.520383,209290,1,flat,Sheffield,S33 2ZJ,E,2025-07-26
8240b80b-82a7-4470-bf08-5d3edd6ce3eb,51.26206,0.038804,1406845,3,detached,London,NW32 4CW,D,2025-06-15
38fd1f61-8b04-485e-962f-39f7c39bc268,51.447231,-0.870636,513465,1,detached,Reading,RG31 7NL,C,2025-01-04
7370d96e-ce9d-4e72-be4e-e4231c88d913,53.396983,-3.099229,245318,2,flat,Liverpool,L28 5FU,C,2025-01-13
a10caf79-b493-4704-80ae-297b70a418b4,50.756057,-0.183231,461093,1,flat,Brighton,BN15 0EU,E,2024-11-25
906a1f7d-016d-475d-a775-f659ecdf74ba,51.461996,-2.351612,357672,2,maisonette,Bristol,BS28 8SN,E,2025-05-23
0e0ca2d6-1ce8-4b8e-866c-7ef353d1b6d7,52.440171,-1.94289,506310,3,terraced,Birmingham,B35 1LO,C,2024-12-26
0a8daee7-5b42-4a7f-80a8-d3b54122dd02,55.768742,-4.087455,230654,1,terraced,Glasgow,G5 9ZD,D,2025-01-28
d7b4dce7-de30-4bf5-acae-d5198d06a82e,53.32692,-1.474766,237156,2,semi-detached,Sheffield,S33 2FK,D,2024-10-04
9cf06a8d-351c-488d-81b1-04495c26a0a6,51.429956,0.024739,481088,2,flat,London,EN30 8MZ,C,2025-08-20
8dc856d7-edf0-4cba-88d9-85e5802fb0bd,53.481054,-2.155055,310664,4,flat,Manchester,M5 5LS,G,2025-01-18
572e3273-66ba-4ca2-a3ae-1e004a80b6f1,55.038759,-1.764323,654403,4,semi-detached,Newcastle upon Tyne,NE7 2LK,E,2025-04-06
2b545181-fde4-4be7-a519-9036840c0ad0,51.640302,0.44544,964524,2,detached,London,SW24 8GF,B,2025-03-30
97157f87-4d0e-4724-ab55-04f3ef503391,52.963193,-1.395287,356262,3,terraced,Nottingham,NG18 2UK,C,2025-07-19
49faea97-d0e4-4ec4-ac33-ab5bb202e367,52.564807,-2.179244,606816,4,semi-detached,Birmingham,B33 7ED,B,2024-11-03
3389bd49-08db-41dd-8d2a-7626e28c7db9,51.333114,-2.598194,519181,2,semi-detached,Bristol,BS7 9NW,E,2025-04-06
e558143e-4ab2-45af-a3a6-8b6dfe643a42,51.357418,0.062116,997959,1,detached,London,WC26 0UA,F,2025-03-12
e7457611-6951-474d-93bd-467dd156c0ae,51.519267,-0.352647,526291,1,flat,London,KT14 2BA,F,2025-02-24
f24d7768-3068-4235-98e6-505e937bafe3,53.470769,-3.062534,355719,3,terraced,Liverpool,L29 4DC,F,2025-07-14
45454d95-b7c0-406b-a46e-7c97fd83b791,53.342692,-2.387353,439281,2,bungalow,Manchester,M35 0GR,A,2025-08-07
dbfbf1de-7003-4224-affe-1f028f50ccff,54.969512,-1.631754,316140,2,terraced,Newcastle upon Tyne,NE5 3JA,E,2025-04-15
eafc2e2d-fbdf-4d3e-9b21-be4f5645b8f4,55.032936,-1.5135,209979,1,semi-detached,Newcastle upon Tyne,NE33 5KY,C,2025-07-11
b341234e-36c1-4fba-aae9-ba2194fc3412,53.655412,-2.170057,247435,3,flat,Manchester,M6 4JD,F,2025-08-02
4b61fe78-3107-432f-8732-331dde3391c4,51.51831,-0.239763,803160,2,flat,London,SE8 1KS,G,2024-10-31
2c4b2dab-fa86-4357-8668-465fcbaecc4a,51.589011,-0.659954,1135747,2,detached,London,NW4 0CC,C,2025-01-13
f7068f29-9d6e-4ea2-9071-4447d95e0c1d,51.243818,-0.115787,715223,3,terraced,London,DA20 1KH,D,2024-12-18
04d68a03-bcbd-466c-9f94-bc7e0e58297e,55.000404,-1.660577,289549,3,terraced,Newcastle upon Tyne,NE24 9CM,E,2025-02-23
211d9179-4e50-4680-a513-7d6bb0770180,51.963569,-0.879805,750530,5,flat,Milton Keynes,MK9 1RG,C,2024-12-08
6b678f59-b124-41bb-8802-cfb7fd5b1da7,53.343817,-2.965743,137949,1,flat,Liverpool,L25 5DX,E,2025-03-27
f45ebe6b-892e-4ce6-82b9-c0212b7ca242,53.407645,-2.342233,471247,2,detached,Manchester,M4 2JC,C,2025-04-11
89d8c2ef-2a0b-4ba2-8027-2e2bbaec805d,51.765319,0.140168,466467,1,semi-detached,London,TW22 9EE,F,2025-03-30
c8bd9166-379a-4e5d-8ecc-7eb178b00ae9,52.047443,-0.825166,439604,1,bungalow,Milton Keynes,MK20 1CG,D,2025-04-07
1107e490-faeb-4dee-996d-767c44af5daa,52.313292,0.254961,1043691,2,detached,Cambridge,CB4 2RJ,E,2025-04-14
d2225b47-f8a4-4c53-a67b-5be1b93823b3,52.61484,-1.724071,367254,3,bungalow,Birmingham,B8 1TS,B,2024-12-26
d5cb5ee8-39c5-44d7-903d-2bbdd6f10916,56.035312,-3.230828,529010,3,terraced,Edinburgh,EH16 3XX,E,2025-03-24
5361b762-f6c3-4578-9715-5395dcedf965,51.58813,0.588697,1057491,2,detached,London,SM2 7WB,D,2025-03-28
89c46ddb-6d1e-4c02-b0c2-63e2e305923a,51.348541,-0.236408,2087130,4,detached,London,TW12 1XF,E,2025-01-16
263c66ba-9020-4cde-a81c-debb4f778d38,50.874537,-0.00538,335471,1,flat,Brighton,BN10 6KE,E,2024-12-18
20e653c9-dc74-42b6-97ec-8c4a2f6d86b5,51.494907,0.073261,1102501,4,flat,London,W25 5FZ,B,2025-08-09
19c73e2f-7a5d-4d69-b5aa-a6a94c358054,51.500683,-0.807514,763871,3,flat,London,CR13 2BM,E,2025-08-12
5769b57d-7235-4129-a3ce-5c718753dad9,55.866066,-4.423377,223156,2,flat,Glasgow,G5 1AB,E,2024-12-25
a71ce8ee-ad9f-467f-b1d0-43107ef6ffc6,51.428448,-0.527392,759858,2,terraced,London,N30 7FF,C,2024-12-17
f9c32a70-590b-4056-993b-376cb9281a78,50.875045,-1.532532,254806,1,terraced,Southampton,SO32 5BJ,D,2024-10-03
5071e992-32dd-4920-8f6f-c3c1847500c9,51.32861,-2.581173,406513,2,terraced,Bristol,BS27 1NM,D,2024-11-07
a5a05ce6-f6a9-4489-9ced-590cd5cbcfaa,52.189705,0.086334,550726,2,flat,Cambridge,CB20 7YN,B,2025-04-05
ac82ba41-39af-433a-8aa2-beb284919901,53.742114,-1.650772,254473,2,flat,Leeds,LS22 0GL,D,2025-05-30
2871027c-207d-4be1-8557-22998b819064,50.791548,-0.063896,680031,5,flat,Brighton,BN31 9MO,D,2024-12-28
96c19592-2869-446a-828f-ca910d1d5fa5,53.826254,-1.513782,227083,2,flat,Leeds,LS6 4EY,C,2025-06-04
10adae01-28a0-454e-a846-ea4be53bc46f,51.484719,-0.065068,696298,3,flat,London,EN17 2RO,E,2025-04-29
ca34f7b8-964f-4d3a-8fc2-cbd1f65a126e,51.418031,-0.086475,688739,3,flat,London,W31 5WJ,C,2024-09-14
c30d0b09-900c-4fab-9429-8067eb38dae2,51.572757,-0.348007,588621,3,flat,London,W29 4MD,B,2024-11-27
2df84c37-b5c1-4c89-a3bc-cfd446caf2b2,51.6391,-0.227116,873442,4,terraced,London,CR22 5BO,F,2025-08-01
36b05912-b883-436d-ac68-dd966499dac8,51.524984,-2.597759,1197372,3,detached,Bristol,BS29 6BF,C,2024-11-14
862d71a1-1065-4deb-ba78-217bb6fb76bc,51.594504,-0.30468,1010189,3,semi-detached,London,NW2 3JP,C,2025-08-17
59154b98-f2a6-44e3-b9d0-44f11a4ef2b6,51.440935,-0.080787,690203,2,semi-detached,London,EN14 5CG,D,2024-09-23
c38723a1-ce12-4ea5-bcc3-387a8100f100,53.29118,-2.941343,184563,1,semi-detached,Liverpool,L23 4PX,B,2025-05-01
6ed62b6b-c695-4993-be7f-d8cbc431f27b,56.009357,-3.047481,361020,3,flat,Edinburgh,EH17 5TZ,B,2025-01-10
60a46b47-5f8d-40e3-a9ce-a24175feaac6,53.403407,-3.030392,197094,1,terraced,Liverpool,L13 1KL,C,2024-12-12
173689bc-417b-483b-8296-9f11c581b4f7,51.26825,-0.468531,607078,2,flat,London,HA16 3PY,A,2025-07-24
6dcf06e7-1992-4d08-9bac-0729b686a191,51.523988,-0.432813,895587,2,detached,London,SM21 8NZ,C,2024-10-26
ff2b53ed-f925-4018-bbdd-b78edec7193e,53.4802,-2.272391,200576,1,flat,Manchester,M35 4BH,E,2025-01-01
6fe20d38-ee64-4f1e-a9a9-d7fe674996ce,51.495821,-0.638237,483591,1,flat,London,N23 6GO,E,2024-10-07
a553f7e8-da54-4353-a146-4cd229330e5f,50.881331,-1.355812,400288,4,flat,Southampton,SO13 5TZ,E,2024-10-27
e4ae456c-df42-438d-9979-69c7e0fbcc72,53.496889,-2.20902,361849,2,bungalow,Manchester,M18 3RZ,D,2025-07-25
0aaf46f8-8e6e-4508-acae-f9309c3416a5,53.389779,-2.325917,796244,3,detached,Manchester,M4 6YU,D,2024-10-27
211fc905-e416-464c-a9b1-cb556a171ffa,53.495073,-1.715599,354378,2,semi-detached,Sheffield,S29 9GZ,F,2025-07-21
26f2f60c-f706-4d68-be64-fb8d565988a0,51.626242,0.411483,712111,2,flat,London,EC4 7YP,E,2025-07-25
a9a81e83-f6b8-4e09-80c7-0c285dcff925,50.778106,0.026268,300250,1,flat,Brighton,BN7 5BJ,C,2025-06-17
2348e3be-aba2-442c-9f5f-9a188d51f9b2,51.559988,-0.143946,689241,3,flat,London,NW20 7JY,F,2025-03-22
f287cf21-1d82-45fc-b28e-0b94d92bee90,51.413751,-2.505177,601286,3,bungalow,Bristol,BS35 4KE,F,2024-11-28
a31239d4-2e94-44f6-b989-9a2c661dfc88,51.388675,-1.174081,441415,2,flat,Reading,RG19 1GB,C,2024-09-29
ab4d92e3-5d4a-4896-a149-67cb40d7bd00,51.534729,-0.00016,646796,2,terraced,London,DA25 7XY,D,2024-11-28
847b1d3b-84c3-4d6f-bd93-0f7d6d398214,52.261632,0.141573,950945,2,maisonette,Cambridge,CB23 7WL,C,2025-07-29
5f0df807-afc5-4069-b7be-9d68eca0755c,51.5246,-0.030661,702388,1,maisonette,London,W15 8ZJ,G,2025-07-28
d2ca6bb8-0190-4a63-8112-63e50060dbf1,51.453825,-2.691253,452443,2,semi-detached,Bristol,BS9 8NW,C,2025-08-21
3a411d99-2481-4c8a-9027-32d077e42f00,51.416257,-0.921669,492199,3,flat,Reading,RG35 0FZ,D,2025-05-05
e8a912d8-2f68-40c9-978c-6b821204ae6d,52.100828,-0.724083,559401,2,semi-detached,Milton Keynes,MK4 2MJ,E,2025-05-19
7818a7ac-9bb3-4b5a-b321-b331085391b8,52.892927,-1.120405,488375,4,bungalow,Nottingham,NG11 5DP,D,2025-07-04
12d973fe-5753-46a8-9cbf-085f35af43c4,52.960931,-1.139201,229408,1,terraced,Nottingham,NG23 6KS,D,2025-01-22
9b87049f-6dfa-45d4-acc1-f6c3736c1976,51.638258,-0.185889,480305,1,flat,London,CR30 9UO,F,2025-02-23
edc1eeb7-2649-49a6-8ceb-fed64025af7e,51.598451,-0.393895,1083653,2,detached,London,TW3 8BK,E,2025-05-13
62a318bb-57f6-44e6-a17b-3cfa67fcb6ec,51.59619,-0.316057,845169,5,terraced,London,E11 2LF,C,2024-09-23
375f48fe-ad78-4aee-9a5f-0e43e12c04b8,51.411609,-0.006969,747744,2,bungalow,London,HA31 1LY,B,2024-10-31
d84332f0-af3f-466c-a994-b7d462f1de25,55.923295,-4.241686,269806,2,semi-detached,Glasgow,G28 9MH,F,2024-11-25
0ac3840a-8905-4244-a9bf-4682693ea135,55.87186,-3.139425,583724,3,flat,Edinburgh,EH16 1DC,D,2025-05-18
9e7d0f17-ed45-44ad-b80e-90e9c8fe0d31,53.398789,-1.470295,289111,2,flat,Sheffield,S35 6LJ,E,2025-03-18
ce26574d-60ef-425f-8788-556ea61da96c,51.436469,-2.656616,436626,1,terraced,Bristol,BS29 9NY,F,2025-05-17
2b7c5901-c2c6-4d71-a3f1-34ea79b3977d,51.539757,0.042281,1522087,3,detached,London,TW35 2RP,E,2024-10-31
73035f40-6ff0-40dc-8ce3-262ae843642c,52.550698,-1.96962,323162,2,flat,Birmingham,B1 2ZH,D,2025-08-20
8aca00b9-2f11-4af6-88c3-e306a63fbfb0,53.469685,-2.111246,442587,2,detached,Manchester,M23 6GG,D,2024-11-03
ae91f5a9-502b-4b88-a483-11b7250586cc,50.811665,-0.158308,685736,3,flat,Brighton,BN8 3HR,E,2025-05-05
119fda0e-af11-4fea-92c0-ba1409854dbc,51.357285,-0.584538,894788,2,detached,London,EC7 3RR,E,2025-03-12
e057960b-7d86-4205-a19f-a84e20f73043,51.554274,-0.195958,702509,2,bungalow,London,W4 1XL,F,2024-10-22
4c32e3a6-d49a-43f3-acc1-46bd6ce1c9d0,52.332145,-1.888184,236663,2,terraced,Birmingham,B7 2JA,D,2024-10-12
